name	pool_size	runtime_sec
pools_2k_f55101e	2041	359.08000000000004
pools_3k_e79311c	2042	327.75
pools_5k_0040f80	5103	3173.0299999999997
pools_5k_dc21068	5103	3139.36
pools_5k_3f8c58f	5110	3026.0299999999997
pools_5k_41867a8	5109	3022.7000000000003
pools_5k_82429a7	5062	3094.8799999999997
pools_5k_b238bfd	5062	3058.46
pools_5k_de0604c	5062	3069.75
pools_4k_057146f	4085	1756.6399999999999
pools_4k_4b090c1	4085	1712.38
pools_4k_928d13b	4085	1702.6
pools_4k_9704d51	4086	1697.6299999999999
pairs_01ebe72	783	110.24
pairs_034df12	786	84.72
pairs_0465a8e	774	88.44999999999999
pairs_052c2ca	766	90.95
pairs_0611fcc	776	89.82
pairs_07d6668	766	50.66
pairs_09f466b	789	83.37
pairs_0b66127	784	88.06
pairs_0c9e4b4	790	83.14
pairs_0e72cc4	770	75.55
pairs_111eb38	779	76.35
pairs_14b2111	786	87.44
pairs_16655bd	769	81.66
pairs_1817f3d	770	73.35000000000001
pairs_1942c1e	775	86.36
pairs_1b4023a	783	88.75
pairs_1d48452	765	62.19
pairs_1f798fc	778	88.87
pairs_21ca297	768	59.41
pairs_24d4a61	776	88.86
pairs_24d64f6	785	84.63
pairs_24d7bec	769	87.28
pairs_26c278f	787	86.55
pairs_29ddc14	774	86.64999999999999
pairs_2a9b3c7	770	73.74
pairs_2dbdee8	776	85.16999999999999
pairs_2f4adc8	768	48.760000000000005
pairs_353910c	770	86.17
pairs_37724ce	789	73.68
pairs_3b26db0	767	48.400000000000006
pairs_3c7b7de	771	73.89
pairs_3e4c8c1	791	81.46
pairs_4327f39	774	86.25
pairs_4359be8	791	88.7
pairs_45f7897	768	57.550000000000004
pairs_47bfb71	789	85.27
pairs_4a84230	780	82.22
pairs_4dc9e71	766	51.809999999999995
pairs_4eabe3b	772	87.5
pairs_517e4a1	790	89.59
pairs_56f4654	770	74.57
pairs_5797f5f	769	88.28999999999999
pairs_58c4ac6	781	87.49000000000001
pairs_58e9c43	784	76.27
pairs_5ab531e	773	88.26
pairs_5bee58f	777	84.6
pairs_6167986	788	81.25
pairs_6208d86	780	87.11
pairs_646ee13	769	86.78
pairs_68b3a9e	772	84.81
pairs_6b50eee	773	87.97
pairs_6b71ecb	789	86.24
pairs_6ffa112	766	59.61
pairs_7340062	783	86.3
pairs_73418d7	780	86.35
pairs_7797853	780	79.25
pairs_7b969b8	792	75.17
pairs_7bcadd0	774	81.86999999999999
pairs_847898c	788	83.45
pairs_8487e11	767	57.58
pairs_8697fe6	778	73.01
pairs_88f288b	765	55.82
pairs_890f740	767	51.660000000000004
pairs_8cc0906	781	89.18
pairs_8da11e2	769	73.89999999999999
pairs_91e7333	788	83.87
pairs_9a5bffc	780	73.67999999999999
pairs_9d87cb3	786	86.94
pairs_9dc4abd	772	85.21
pairs_9f1fadd	774	74.08
pairs_a2e3e7b	778	88.22
pairs_a75d313	776	73.62
pairs_a7f57dc	766	55.25
pairs_aac90ca	775	73.39
pairs_ac5377c	769	75.80999999999999
pairs_ad8c8b9	766	54.13
pairs_b47f485	772	75.15
pairs_b90e456	770	78.06
pairs_bd41ee5	782	88.39999999999999
pairs_becc38b	769	82.56
pairs_c1068b7	765	62.19
pairs_c4d2077	767	63.85
pairs_c6088d1	774	85.63999999999999
pairs_c78eb14	783	88.92
pairs_c899605	789	89.47999999999999
pairs_ca6dca4	787	89.69
pairs_ce030df	767	60.93000000000001
pairs_ce1e7ca	780	84.75
pairs_d6ce858	778	89.10000000000001
pairs_d81882b	785	80.11000000000001
pairs_db195d4	782	86.22
pairs_db1a34b	773	77.94
pairs_dc4d1c3	771	85.38999999999999
pairs_e42f60f	783	86.78
pairs_e54c8cb	783	81.89999999999999
pairs_e550c74	769	88.12
pairs_e6f74dc	785	86.34
pairs_e7705c1	788	86.55
pairs_e771bfe	769	85.47
pairs_ea6049c	771	74.27000000000001
pairs_eb03883	782	84.95
pairs_ebd8784	776	89.36
pairs_ed30533	777	78.66
pairs_eee7845	777	81.36000000000001
pairs_f180654	775	88.85000000000001
pairs_f18301b	787	74.72999999999999
pairs_f3c5e8d	785	87.25
pairs_f89eefe	768	55.559999999999995
pairs_f9e6851	781	86.07
pairs_fef4331	776	78.7
pairs_fef96c7	781	84.08
pools_3k_25d94ae	3008	845.47
pools_3k_5ffa22a	3006	845.27
pools_3k_605aeb7	3006	848.11
pools_3k_775a7bb	3008	825.75
pools_3k_81e5015	3006	822.5
pools_3k_9a2da6c	3008	835.67
pools_3k_d99e005	3007	843.64
pairs_164a265	2053	557.61
pools_2k_030220d	2055	551.97
pools_2k_1ea0883	2054	538.32
pools_2k_1eafd38	2054	517.78
pools_2k_20f066e	2054	549.14
pools_2k_22a935d	2056	543.02
pools_2k_37da4e4	2054	545.23
pools_2k_4a33863	2055	541.72
pools_2k_5a5d059	2054	546.03
pools_2k_5a89b05	2056	554.0
pools_2k_7bec313	2054	541.9599999999999
pools_2k_a0ddd67	2053	557.5600000000001
pools_2k_b85c279	2056	550.84
pools_2k_d9f0422	2055	538.84
pools_2k_ec8134e	2053	549.74
pools_2k_f19d34b	2055	554.78
pools_2k_fd28576	2053	545.12
pools_5k_5ebc761	5009	3007.21
pools_5k_fd184bc	5011	2993.89
pools_5k_654956a	5001	3107.88
pools_5k_69621c0	5002	3082.43
pools_5k_ac30512	5002	3063.56
pools_5k_40c46b9	5039	2981.09
pools_5k_f94dec8	5040	2954.77
pools_4k_9d2c6df	4051	1744.28
pools_4k_b6d4717	4051	1765.17
pools_4k_ba8ae9a	4050	1766.83
pairs_0d69991	1858	356.32
pairs_1a9ca2e	1839	319.77
pairs_2adb2f3	1847	319.83000000000004
pairs_3b6affb	1842	320.36
pairs_403aa41	1852	318.32
pairs_502d5d5	1843	331.73
pairs_575020c	1827	347.58
pairs_6d6abfa	1864	321.62
pairs_775a064	1851	324.70000000000005
pairs_8ce5327	1835	317.21000000000004
pairs_9c2cec6	1827	320.55
pairs_a6e0c1c	1830	324.2
pairs_bf97a28	1830	315.72
pairs_c72ff72	1840	317.09000000000003
pairs_cafca11	1838	317.26
pairs_e801f6f	1859	321.24
pairs_f33cd06	1829	319.28000000000003
pools_2k_2361c95	1836	342.76
pools_2k_7d69f04	1845	336.51
pools_2k_e253f1f	1858	346.35
pairs_0092162	577	76.16999999999999
pairs_022cec1	593	53.03
pairs_04e2834	583	54.46
pairs_051f03f	590	54.72
pairs_057b364	570	49.54
pairs_06cd023	588	53.72
pairs_0752ef5	584	54.559999999999995
pairs_07938c8	586	48.49
pairs_07d62f2	593	56.65
pairs_0849c70	587	57.46
pairs_099bba8	594	54.36
pairs_0b35a50	581	45.980000000000004
pairs_0ccb096	598	54.67
pairs_15c7a6e	571	54.46
pairs_16d3c6b	573	53.06
pairs_172b339	593	54.849999999999994
pairs_199d420	580	47.28
pairs_1c4bc90	588	56.739999999999995
pairs_1e3ca97	581	54.849999999999994
pairs_22ffd5b	585	54.76
pairs_232bd0a	583	56.61
pairs_28ddeeb	573	49.0
pairs_2902de2	599	50.24
pairs_29ad334	570	56.5
pairs_29cdae4	569	56.03
pairs_29e64e0	584	55.85
pairs_2a7445c	585	54.82
pairs_2c2c9f5	589	52.15
pairs_30defe3	594	55.71
pairs_31b05a3	584	55.71
pairs_35594e8	573	45.93
pairs_3d88dce	576	49.47
pairs_3dd8382	587	56.95
pairs_3f9eaab	597	54.879999999999995
pairs_4121326	593	49.1
pairs_43d065b	592	57.08
pairs_441d765	582	49.55
pairs_44a5a3c	576	55.46
pairs_451346f	573	53.64
pairs_4597f34	579	49.56
pairs_45b5434	575	54.830000000000005
pairs_48075bd	571	46.36
pairs_4dce1d0	591	55.44
pairs_4e2cf18	578	46.72
pairs_4fec076	594	56.78
pairs_50035a4	579	48.169999999999995
pairs_5086a49	575	54.349999999999994
pairs_515663d	579	47.71
pairs_51a2e87	600	46.57
pairs_51f52e6	580	56.06999999999999
pairs_5220c56	591	53.5
pairs_549de22	568	52.84
pairs_54cd2d7	596	53.870000000000005
pairs_57c9364	594	55.760000000000005
pairs_58b91cd	587	45.75
pairs_5b04338	589	45.88
pairs_5b78fa7	579	50.56
pairs_5c5eddc	592	56.34
pairs_5d329d9	576	53.209999999999994
pairs_622da05	583	54.66
pairs_6408d79	593	46.269999999999996
pairs_6651efc	571	46.510000000000005
pairs_691c0c1	574	54.7
pairs_6af692c	584	47.61
pairs_6ba7da7	568	49.3
pairs_6dbe744	585	55.29
pairs_6e02879	582	52.160000000000004
pairs_6f9ddc9	597	55.809999999999995
pairs_6fd89b8	569	55.269999999999996
pairs_714a8b2	576	54.71
pairs_73eb1f2	576	49.11
pairs_767408d	592	56.71
pairs_77842d5	597	49.07
pairs_77bfdcb	582	51.56
pairs_77de792	584	45.879999999999995
pairs_799628b	584	46.379999999999995
pairs_7a47e47	600	49.220000000000006
pairs_8159291	574	49.9
pairs_8178f30	568	49.34
pairs_8215c9c	595	51.84
pairs_837391b	601	55.72
pairs_84df1b3	584	54.27
pairs_86d99e7	579	45.7
pairs_8711aa9	572	51.75
pairs_873fa75	578	53.21
pairs_87955a7	572	55.53
pairs_8870a27	595	45.66
pairs_8b7e9be	580	51.790000000000006
pairs_8bf64b5	577	54.35
pairs_8c5bf3f	574	55.89
pairs_8de2562	578	56.1
pairs_911518d	582	54.37
pairs_9288a0d	588	48.5
pairs_93d45f9	583	55.730000000000004
pairs_96e77e8	571	53.910000000000004
pairs_9a2a845	576	45.669999999999995
pairs_9b36a52	590	56.14
pairs_9bfb8f5	570	54.38
pairs_9e92d4f	586	57.35
pairs_9faefaa	570	56.17
pairs_a526edc	589	46.63
pairs_a626a28	596	55.8
pairs_a6382c9	582	51.08
pairs_a6862e6	599	46.480000000000004
pairs_a7233e1	577	55.51
pairs_a82d647	567	55.41
pairs_a893385	590	55.38
pairs_a975826	585	56.28
pairs_a97e3f3	587	56.16
pairs_aa76f7b	572	54.7
pairs_ac01a9a	591	51.74
pairs_ad39813	573	53.769999999999996
pairs_ad5520b	590	53.739999999999995
pairs_ae31eee	589	50.98
pairs_b148a94	578	45.75
pairs_b1cceac	582	53.5
pairs_b2be357	597	56.77
pairs_b3b98ab	601	47.41
pairs_b491fc8	570	45.79
pairs_b4cafa5	589	55.97
pairs_b84f041	579	56.879999999999995
pairs_b923a7a	601	49.949999999999996
pairs_b937cde	584	56.21000000000001
pairs_be02f61	594	54.52
pairs_be0a8eb	582	47.47
pairs_c1e67dc	599	56.76
pairs_c382552	574	46.09
pairs_c430809	568	56.39
pairs_c82e076	587	56.44
pairs_c92b11d	579	53.53
pairs_cb6a8ad	582	45.87
pairs_cb6c38e	596	53.43
pairs_cc990d5	588	48.449999999999996
pairs_cd84c00	575	50.57
pairs_cec5ba4	572	48.18000000000001
pairs_d04ebc7	578	48.400000000000006
pairs_d0c24d7	568	57.32
pairs_d104a0b	596	57.16
pairs_d2c2980	597	52.89
pairs_d3692dd	593	45.68
pairs_d52ae92	581	51.59
pairs_d7abfb0	597	56.480000000000004
pairs_db74d4b	601	57.09
pairs_dc6ba2c	574	53.99
pairs_deca588	582	52.69
pairs_df7f1a4	586	55.97
pairs_e22e03c	590	48.239999999999995
pairs_e30642e	583	52.67
pairs_e3b45dc	581	57.08
pairs_e45214f	591	51.35
pairs_e4533bf	597	55.72
pairs_e587467	574	56.39
pairs_e774cd9	597	51.47
pairs_e953ee5	596	56.69
pairs_ea27acd	567	47.5
pairs_ef5f943	578	47.42
pairs_f180e02	574	55.82
pairs_f683791	600	50.36
pairs_fb0b259	595	48.269999999999996
pairs_fd93fc6	577	46.61
pools_3k_5c8dc1e	3035	857.9499999999999
pools_3k_a6079ca	3035	856.3199999999999
pools_3k_a655760	3037	832.2
pools_3k_a84027f	3037	848.68
pools_3k_c0eb55a	3036	844.23
pools_3k_e989b7d	3036	827.5
pools_3k_fdd0226	3036	831.87
pools_5k_49e911c	5067	3101.8599999999997
pools_5k_a5a5508	5067	3063.55
pools_5k_ac8381e	5066	3085.4
pools_5k_5338d4c	5032	3130.0099999999998
pools_5k_f40fe2a	5033	3074.09
pools_5k_03752e2	5074	3038.0800000000004
pools_5k_0dca0b7	5072	3012.77
pools_5k_a73c42c	5073	3013.05
pairs_621665d	3421	1185.75
pairs_9e3cf01	3136	1146.62
pools_3k_4a030aa	3173	1169.08
pools_3k_4cb65ae	3234	1172.47
pools_3k_8335d4c	3120	1175.82
pools_3k_ab04b5e	3120	1194.58
pairs_7916dd2	2947	836.32
pairs_bbf46e7	2918	820.23
pools_3k_055aa8c	2867	838.0600000000001
pools_3k_06e10f9	2876	851.88
pools_3k_14bc6da	2868	857.33
pools_3k_4ab79f5	2948	855.35
pools_3k_8786133	2946	830.3199999999999
pools_3k_cb22dc7	2902	831.3599999999999
pools_3k_5339451	3060	890.96
pools_3k_64b55e4	3062	859.52
pools_3k_6772f8f	3061	864.9499999999999
pools_3k_679634b	3061	868.45
pools_3k_ac08ce2	3063	848.58
pools_3k_da68cfb	3063	853.99
pools_3k_f17d4a1	3060	854.62
pools_5k_b541af4	5104	3132.4700000000003
pools_5k_cd6757d	5105	3103.9900000000002
pools_5k_ddec3a5	5105	3109.46
pools_5k_66bd9c1	5072	3032.31
pools_5k_fcb9a7c	5072	3021.3
pools_5k_65d96bc	5014	3035.78
pools_5k_d6ba90b	5014	3002.29
pairs_8682913	2097	568.0600000000001
pools_2k_07ee6e7	2099	533.77
pools_2k_11458ff	2098	560.68
pools_2k_155e359	2097	558.45
pools_2k_1d90b1c	2098	538.19
pools_2k_39538a4	2098	555.4
pools_2k_3b5b1a8	2099	530.94
pools_2k_4b283bc	2097	549.35
pools_2k_6b8bdea	2099	547.92
pools_2k_74a52cc	2099	543.38
pools_2k_7b8a473	2098	553.17
pools_2k_9b2085b	2099	552.09
pools_2k_af2c907	2098	544.6800000000001
pools_2k_c6bd7c6	2098	560.03
pools_2k_e31ce7a	2099	562.66
pools_2k_e8490f9	2097	560.32
pools_2k_013aa58	2105	568.7
pools_2k_2749219	2106	553.91
pools_2k_406ffc2	2106	562.02
pools_2k_41ed572	2104	557.05
pools_2k_567bb9d	2106	551.53
pools_2k_5d24f8f	2105	555.74
pools_2k_5f1171e	2106	560.76
pools_2k_629fefe	2105	559.77
pools_2k_b80f9e4	2105	547.31
pools_2k_c0497eb	2104	537.82
pools_2k_cc4232b	2105	541.07
pools_2k_ceaac95	2105	555.36
pools_2k_d1fa4eb	2104	554.16
pools_2k_d50377d	2107	549.25
pools_2k_e453543	2105	543.23
pools_2k_ebff054	2107	539.6800000000001
pools_5k_b0c8d4f	5060	3045.24
pools_5k_edef8f3	5059	3065.2599999999998
pools_2k_0717495	2103	587.07
pools_2k_35cb6f6	2103	556.13
pools_2k_40dacd7	2103	561.39
pools_2k_4cf62c2	2104	526.36
pools_2k_5aceb6e	2103	549.0699999999999
pools_2k_5d0ff9f	2104	554.29
pools_2k_723dda2	2102	546.27
pools_2k_76c87ac	2104	556.74
pools_2k_904e621	2103	539.02
pools_2k_9b7b4e2	2103	546.87
pools_2k_a583c41	2103	541.6
pools_2k_b44ec4c	2103	519.35
pools_2k_bd3c1a7	2103	543.19
pools_2k_c5209cf	2103	532.65
pools_2k_d57c316	2104	550.18
pools_4k_39674bb	4020	1720.94
pools_4k_96395fd	4020	1686.5
pools_4k_af64ae1	4020	1690.27
pools_4k_b625e60	4020	1708.07
pools_3k_0dd82b4	3089	1212.38
pools_3k_1c8274f	3089	1209.14
pools_3k_27ed94f	3089	1207.65
pools_3k_3546bec	3087	1183.0800000000002
pools_3k_a94291a	3090	1215.89
pools_3k_f0b18f4	3088	1198.19
pools_3k_f36f47a	3087	1206.58
pools_3k_06ab459	3112	1251.74
pools_3k_07553f6	3111	1220.79
pools_3k_3011678	3112	1241.27
pools_3k_63f313b	3113	1199.35
pools_3k_93c9095	3112	1217.89
pools_3k_af2c157	3113	1229.59
pools_3k_e796b16	3114	1229.57
pairs_6a25a91	2102	559.52
pools_2k_098dabc	2102	548.71
pools_2k_0bfd915	2101	557.77
pools_2k_170932d	2102	561.05
pools_2k_181e3d8	2102	532.76
pools_2k_21cb433	2101	542.04
pools_2k_2d4143c	2101	557.51
pools_2k_5accd13	2102	554.28
pools_2k_600806d	2102	555.64
pools_2k_72352e6	2101	558.3
pools_2k_7c5cdca	2101	560.41
pools_2k_827d0f1	2102	525.99
pools_2k_87dc871	2102	558.96
pools_2k_9a1e420	2102	548.96
pools_2k_dfb9ebc	2102	551.59
pools_2k_ea56f2d	2101	549.05
pairs_013307e	2422	558.46
pairs_0210663	2425	516.02
pairs_0966627	2361	514.41
pairs_2661778	2424	532.1
pairs_3d60eae	2394	530.53
pairs_767b1ed	2355	529.2
pairs_84fe368	2390	530.37
pairs_902498b	2397	526.29
pairs_d7a02fd	2374	524.66
pools_2k_f13dcc0	2345	538.12
pools_3k_49fd18d	2352	544.44
pools_4k_231161f	4086	1795.1
pools_4k_2832fd3	4086	1764.23
pools_4k_dc77d6c	4086	1771.1399999999999
pools_3k_0b1f251	3045	886.9200000000001
pools_3k_277b81b	3046	866.51
pools_3k_468d1f6	3045	837.97
pools_3k_a4b98fa	3045	859.22
pools_3k_c3abaf6	3046	860.9599999999999
pools_3k_ebb5a83	3045	870.72
pools_3k_eca679c	3045	854.4499999999999
pools_4k_12a535d	4099	2282.0699999999997
pools_4k_92f4854	4099	2253.81
pools_4k_96d594c	4099	2266.49
pools_4k_b2f6f90	4098	2237.02
pairs_4df4b94	2048	362.79
pairs_947239c	2047	333.47999999999996
pairs_d3b4c94	2045	341.92
pools_2k_13b9b90	2049	585.06
pools_2k_2dec8f0	2046	337.09
pools_2k_534a344	2048	343.27000000000004
pools_2k_639a9b1	2045	348.54
pools_2k_6d27b13	2045	335.51
pools_2k_7b0ff1a	2049	560.23
pools_2k_9c2dc56	2048	365.07
pools_2k_b9c2127	2047	351.15000000000003
pools_2k_bac2a17	2048	355.06
pools_2k_bb7af02	2048	368.12
pools_2k_c65932c	2048	340.46000000000004
pools_2k_e79c4f8	2045	359.93
pools_2k_eb47ae5	2046	348.22
pools_3k_1800055	3078	1238.89
pools_3k_2b2c3e5	3078	1214.76
pools_3k_46caba1	3077	1215.84
pools_3k_56b94ac	3078	1196.42
pools_3k_83829ea	3077	1190.14
pools_3k_8faf14e	3078	1219.83
pools_3k_bf69e52	3078	1226.01
pools_4k_49b90eb	4040	1701.1499999999999
pools_4k_c7cac9c	4040	1715.68
pools_4k_d280e93	4040	1693.9199999999998
pools_4k_0322186	4100	2321.1400000000003
pools_4k_1e283e5	4100	2278.91
pools_4k_4d07034	4100	2273.5299999999997
pairs_3afd918	1990	359.66999999999996
pairs_51a1e1f	1987	346.15
pairs_809e6c6	1989	320.01000000000005
pools_2k_1aaccde	1987	326.21
pools_2k_40f3b3b	1993	324.51000000000005
pools_2k_55867da	1988	352.24
pools_2k_6ddccf4	1989	331.5
pools_2k_7a78410	1994	353.28000000000003
pools_2k_895ba97	1994	341.68
pools_2k_8d50d59	1993	340.64
pools_2k_94129cb	1993	339.39
pools_2k_97cdb8f	1987	340.32
pools_2k_a9d9404	1989	344.28999999999996
pools_2k_c080115	1994	325.58
pools_2k_cff929d	1986	349.09000000000003
pools_2k_e5a8a89	1990	348.39
pools_2k_fb68905	1987	327.09
pools_5k_695ef2e	5066	3130.6499999999996
pools_5k_d46a383	5066	3086.29
pairs_01b6623	551	75.81
pairs_02e2a78	549	51.029999999999994
pairs_03fd761	564	52.739999999999995
pairs_0563493	539	45.64
pairs_06bad5f	549	51.49
pairs_070de4f	559	53.59
pairs_07839be	547	54.63
pairs_07d8b58	555	55.480000000000004
pairs_0bbd279	535	47.58
pairs_0c5179b	549	56.620000000000005
pairs_0e2b9b6	550	55.01
pairs_0e44cc3	564	52.230000000000004
pairs_1026d3f	564	50.96
pairs_13e6893	552	48.21
pairs_149ce14	550	47.83
pairs_181e38b	558	50.61
pairs_18410aa	546	53.69
pairs_191a225	557	52.980000000000004
pairs_1b13ac3	552	55.089999999999996
pairs_1d73fbe	551	53.190000000000005
pairs_1fa4dd8	535	52.300000000000004
pairs_210caa9	550	53.05
pairs_21903b6	546	55.64
pairs_227eedf	565	48.940000000000005
pairs_236a34f	565	57.269999999999996
pairs_2478bbf	565	48.58
pairs_2666d3a	551	45.7
pairs_28c0503	560	55.72
pairs_2906df4	553	45.7
pairs_2cd41b9	548	55.96
pairs_2f4dc41	548	55.769999999999996
pairs_302ad7e	555	55.86
pairs_31af482	554	55.83
pairs_3523aea	556	53.77
pairs_3953337	550	52.879999999999995
pairs_3b8af36	544	55.26
pairs_3fa001a	554	47.49
pairs_42d1ff9	560	54.59
pairs_4430e53	534	54.75
pairs_44408e6	540	45.65
pairs_44c741e	561	49.76
pairs_457660b	537	54.2
pairs_46175a0	545	48.1
pairs_4a10797	535	55.42
pairs_4a691bb	566	55.78
pairs_4b543cb	538	55.449999999999996
pairs_4b99841	558	45.71
pairs_4e91e55	560	54.56
pairs_4f30a47	547	55.76
pairs_4fdf054	541	47.66
pairs_50132c5	541	45.33
pairs_5183cfc	540	48.79
pairs_537e0b9	539	50.400000000000006
pairs_556a10b	563	46.36
pairs_55cf820	554	48.46
pairs_56502d2	542	51.39
pairs_56bfee6	545	52.74
pairs_5746c20	545	49.87
pairs_597d446	546	54.589999999999996
pairs_5a6a1b6	558	47.05
pairs_5caa8bb	552	53.8
pairs_5ce661e	543	56.08
pairs_5e77675	546	52.72
pairs_5ee3090	542	49.65
pairs_60a8e75	565	46.09
pairs_6203f5a	554	55.370000000000005
pairs_6584537	539	54.15
pairs_6a0fdd6	550	51.019999999999996
pairs_6a58312	537	54.15
pairs_6eeea24	547	51.41
pairs_704cafc	540	49.54
pairs_71681be	548	48.46
pairs_71c227f	549	46.21
pairs_72eeb4e	546	54.13
pairs_732b306	555	45.879999999999995
pairs_7568c40	566	52.16
pairs_772299b	559	53.46
pairs_774ac1d	534	56.099999999999994
pairs_77de5f8	552	55.07
pairs_78f41cc	548	56.38
pairs_7a6fca3	537	49.650000000000006
pairs_7b7ff7a	536	49.95
pairs_7e10f3d	537	52.54
pairs_7f7e3e5	536	46.150000000000006
pairs_81a1080	557	48.26
pairs_81c4cc0	545	53.3
pairs_8382c93	561	56.89
pairs_83baf0e	542	54.19
pairs_8468cc5	538	52.519999999999996
pairs_84ed319	550	49.53
pairs_86f36d9	565	52.41
pairs_890e32f	543	55.33
pairs_89b49dd	562	46.169999999999995
pairs_8e4dff5	557	50.150000000000006
pairs_8eeb90b	541	47.64
pairs_90cd31a	558	49.25
pairs_94b7ce0	536	50.21
pairs_9595097	541	45.300000000000004
pairs_969876d	534	54.11
pairs_9775158	549	55.98
pairs_985c7df	552	55.519999999999996
pairs_9c76c3c	541	51.39
pairs_9df111b	551	52.300000000000004
pairs_9eeb2b0	561	47.55
pairs_9efe9fb	536	45.06999999999999
pairs_a13480c	554	47.910000000000004
pairs_a4494a7	562	53.28
pairs_a466714	557	49.77
pairs_a576348	548	45.36
pairs_a8c70b5	566	56.32
pairs_aca529c	547	49.5
pairs_ad41ea0	565	57.089999999999996
pairs_b2b4600	557	56.19
pairs_b520efe	547	56.42
pairs_b6434a9	553	46.019999999999996
pairs_b7fd46a	565	53.620000000000005
pairs_b84ee4e	548	45.9
pairs_b927c8a	549	56.400000000000006
pairs_ba15fff	538	54.269999999999996
pairs_ba8df20	551	46.04
pairs_bd63a6e	545	48.199999999999996
pairs_c001e8d	552	54.54
pairs_c2698e1	541	54.01
pairs_c53c583	556	54.85
pairs_c6763f6	560	48.019999999999996
pairs_ca44828	534	46.54
pairs_cb221f9	563	52.89
pairs_cb4621d	550	53.72
pairs_cc4dd63	541	48.37
pairs_cdef5eb	546	55.17
pairs_ce269e2	561	56.31
pairs_d184965	561	47.230000000000004
pairs_d1a9645	557	54.010000000000005
pairs_d274c06	556	53.04
pairs_d313c29	553	54.93000000000001
pairs_d4f8c5c	543	45.46
pairs_d964521	540	47.980000000000004
pairs_dada21a	554	52.91
pairs_db13119	540	55.75
pairs_dc85c0c	547	45.589999999999996
pairs_dc9e2a8	535	52.87
pairs_ded3a11	554	53.09
pairs_dff8e81	548	47.620000000000005
pairs_e0ed7e7	546	45.75
pairs_e13ace1	554	49.650000000000006
pairs_e7e0c56	552	54.72
pairs_e813399	561	54.78
pairs_e881ed2	556	53.02
pairs_e8862a9	544	52.8
pairs_e8bc390	544	52.36
pairs_e9c4e4f	535	55.099999999999994
pairs_eb707f8	549	48.07
pairs_eda4f8e	551	56.53
pairs_eee42ba	562	55.07
pairs_f05d94b	561	55.84
pairs_f0b6cdf	546	54.58
pairs_f3e111e	552	54.12
pairs_f515390	561	52.93
pairs_f6e2501	551	56.57
pairs_f791b7e	551	50.72
pairs_f796b73	535	53.160000000000004
pairs_f86f543	558	53.17
pairs_fc4206e	545	53.61
pairs_fc9bbee	561	55.47
pairs_fd2bc84	555	50.88
pairs_fd321d2	542	45.989999999999995
pairs_fd56043	544	45.26
pairs_feea88e	561	45.89
pairs_fefff3e	552	49.96
pairs_ff3be7c	535	47.81999999999999
pools_5k_073c718	5037	2991.62
pools_5k_37820d1	5037	2995.39
pools_5k_43eaa2c	5091	3013.91
pools_5k_bb85b88	5091	2980.05
pools_5k_6c56d07	5024	3032.38
pools_5k_95b0538	5024	3013.2400000000002
pools_5k_7048e72	5036	3078.0499999999997
pools_5k_99ba03f	5036	3061.7999999999997
pools_5k_fd16d98	5036	3021.7200000000003
pairs_0558563	1188	161.78
pairs_05db9aa	1184	123.34
pairs_0e7747b	1192	130.13
pairs_11cd29c	1176	117.13000000000001
pairs_13e87be	1205	139.91
pairs_20be033	1179	135.81
pairs_21351b3	1176	136.05
pairs_2aac0ad	1208	140.38
pairs_2c65308	1187	141.29000000000002
pairs_3aa4850	1209	130.3
pairs_3ac4c8a	1202	138.99
pairs_3db271a	1205	130.91
pairs_3e7ecd4	1185	137.25
pairs_4982038	1204	139.83
pairs_4cc9c78	1198	140.33
pairs_4e5afa0	1200	118.07
pairs_4ea02ae	1183	139.66
pairs_56cbb04	1188	137.26
pairs_5e27b83	1188	133.19
pairs_60ed039	1172	140.06
pairs_72fac9e	1196	135.38
pairs_73d0f64	1176	137.63
pairs_7a869f2	1189	135.24
pairs_8398714	1192	137.26999999999998
pairs_8708579	1176	129.16
pairs_8c3f220	1196	125.84
pairs_925a725	1189	124.13
pairs_98b6250	1205	131.25
pairs_9b1f48e	1175	129.55
pairs_a7cf347	1180	117.64999999999999
pairs_a9e82db	1186	138.26
pairs_ab66923	1177	137.97
pairs_b58eba5	1192	135.52
pairs_b593742	1195	135.25
pairs_b6be7bf	1181	131.17
pairs_b7b280f	1185	131.95
pairs_b833385	1200	138.60999999999999
pairs_bbca271	1180	141.95
pairs_bed953b	1174	139.06
pairs_bfe6eb9	1200	133.89
pairs_c04cc39	1172	125.44
pairs_c326412	1173	140.51999999999998
pairs_c756548	1190	128.88
pairs_cc43e30	1204	141.25
pairs_dc87131	1189	126.63
pairs_ee33987	1182	136.98
pairs_f2ac9c0	1209	141.11
pairs_f41e6ea	1185	130.63
pairs_f552238	1175	128.95
pairs_f881d82	1175	130.88
pairs_fe3e99d	1175	135.60000000000002
pools_3k_be122ec	1193	128.79
pools_4k_474a9e7	4113	2379.5099999999998
pools_4k_746307d	4112	2352.6600000000003
pools_4k_a280cf4	4113	2344.63
pools_4k_5426b7c	4083	1763.94
pools_4k_aa1f5a2	4083	1697.86
pools_4k_b290030	4083	1705.6100000000001
pools_4k_cba7654	4082	1722.87
pairs_055e355	1907	348.23999999999995
pairs_22e5427	1905	314.28000000000003
pairs_32ef51b	1897	314.06
pairs_440dccd	1908	319.71999999999997
pairs_b9d19c4	1903	313.36
pairs_d25e152	1896	312.07000000000005
